Type,TimeReceived,SequenceNum,SamplingRate,FlowDirection,SamplerAddress,TimeFlowStart,TimeFlowEnd,TimeFlowStartMs,TimeFlowEndMs,Bytes,Packets,SrcAddr,DstAddr,Etype,Proto,SrcPort,DstPort,InIf,OutIf,SrcMac,DstMac,SrcVlan,DstVlan,VlanId,IngressVrfId,EgressVrfId,IpTos,ForwardingStatus,IpTtl,TcpFlags,IcmpType,IcmpCode,Ipv6FlowLabel,FragmentId,FragmentOffset,BiFlowDirection,SrcAs,DstAs,NextHop,NextHopAs,SrcNet,DstNet,BgpNextHop,BgpCommunities,AsPath,HasMpls,MplsCount,Mpls_1Ttl,Mpls_1Label,Mpls_2Ttl,Mpls_2Label,Mpls_3Ttl,Mpls_3Label,MplsLastTtl,MplsLastLabel,MplsLabelIp,ObservationDomainId,ObservationPointId,CustomInteger_1,CustomInteger_2,CustomInteger_3,CustomInteger_4,CustomInteger_5,CustomBytes_1,CustomBytes_2,CustomBytes_3,CustomBytes_4,CustomBytes_5
SFLOW_5,1700745816,2106,64,0,192.168.204.244,1700745816,1700745816,0,0,91,1,192.168.2.105,192.168.2.106,2048,6,38180,80,5,4,08:00:27:cb:7e:f5,ae:71:77:b7:f3:5f,0,0,0,0,0,0,0,64,24,0,0,0,38755,16384,0,0,0,,0,0,0,[],[],[],False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],[],[],[],[]
SFLOW_5,1700745816,2106,64,0,192.168.204.244,1700745816,1700745816,0,0,70,1,192.168.2.105,192.168.2.106,2048,6,38306,80,5,4,08:00:27:cb:7e:f5,ae:71:77:b7:f3:5f,0,0,0,0,0,0,0,64,16,0,0,0,43270,16384,0,0,0,,0,0,0,[],[],[],False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],[],[],[],[]
SFLOW_5,1700745816,2106,64,0,192.168.204.244,1700745816,1700745816,0,0,70,1,192.168.2.106,192.168.2.105,2048,6,80,38452,4,5,ae:71:77:b7:f3:5f,08:00:27:cb:7e:f5,0,0,0,0,0,0,0,64,17,0,0,0,43494,16384,0,0,0,,0,0,0,[],[],[],False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],[],[],[],[]
SFLOW_5,1700745816,2106,64,0,192.168.204.244,1700745816,1700745816,0,0,91,1,192.168.2.105,192.168.2.106,2048,6,38592,80,5,4,08:00:27:cb:7e:f5,ae:71:77:b7:f3:5f,0,0,0,0,0,0,0,64,24,0,0,0,12272,16384,0,0,0,,0,0,0,[],[],[],False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],[],[],[],[]
SFLOW_5,1700745816,2106,64,0,192.168.204.244,1700745816,1700745816,0,0,64,1,192.168.2.106,192.168.2.105,2048,6,80,38652,4,5,ae:71:77:b7:f3:5f,08:00:27:cb:7e:f5,0,0,0,0,0,0,0,64,4,0,0,0,0,16384,0,0,0,,0,0,0,[],[],[],False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],[],[],[],[]
SFLOW_5,1700745816,2106,64,0,192.168.204.244,1700745816,1700745816,0,0,89,1,192.168.2.105,192.168.2.106,2048,6,38788,80,5,4,08:00:27:cb:7e:f5,ae:71:77:b7:f3:5f,0,0,0,0,0,0,0,64,24,0,0,0,54296,16384,0,0,0,,0,0,0,[],[],[],False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],[],[],[],[]
SFLOW_5,1700745820,2108,64,0,192.168.204.244,1700745820,1700745820,0,0,64,1,,,2054,0,0,0,4,6,ae:71:77:b7:f3:5f,00:50:79:66:68:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,[],[],[],False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],[],[],[],[]
SFLOW_5,1700745822,2110,64,0,192.168.204.244,1700745822,1700745822,0,0,102,1,192.168.2.106,192.168.2.104,2048,1,0,0,4,6,ae:71:77:b7:f3:5f,00:50:79:66:68:00,0,0,0,0,0,0,0,64,0,8,0,0,20083,16384,0,0,0,,0,0,0,[],[],[],False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],[],[],[],[]
SFLOW_5,1700745823,2111,64,0,192.168.204.244,1700745823,1700745823,0,0,102,1,192.168.2.106,192.168.2.104,2048,1,0,0,4,6,ae:71:77:b7:f3:5f,00:50:79:66:68:00,0,0,0,0,0,0,0,64,0,8,0,0,20263,16384,0,0,0,,0,0,0,[],[],[],False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],[],[],[],[]
SFLOW_5,1700745827,2113,64,0,192.168.204.244,1700745827,1700745827,0,0,64,1,,,2054,0,0,0,6,5,00:50:79:66:68:00,08:00:27:cb:7e:f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,[],[],[],False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],[],[],[],[]
SFLOW_5,1700745830,2115,64,0,192.168.204.244,1700745830,1700745830,0,0,80,1,192.168.2.105,192.168.2.106,2048,6,58658,80,5,4,08:00:27:cb:7e:f5,ae:71:77:b7:f3:5f,0,0,0,0,0,0,0,64,24,0,0,0,49614,16384,0,0,0,,0,0,0,[],[],[],False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],[],[],[],[]
